b20_best_error,error_says_b20_better,lg_band,lg_best_error,lg_iters,trial_id,workload
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed41,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed42,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed43,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed44,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed45,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,2,w2-debate-autogen-gpt-4-1-mini-seed46,w2-debate-autogen-gpt-4-1-mini
0.0,True,oscillating,1.0,2,w2-debate-autogen-gpt-4-1-mini-seed47,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed48,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed49,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed50,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed51,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed52,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed53,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed54,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed55,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,2,w2-debate-autogen-gpt-4-1-mini-seed56,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed57,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed58,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed59,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed60,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed61,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,2,w2-debate-autogen-gpt-4-1-mini-seed62,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed63,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed64,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed65,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed66,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed67,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed68,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed69,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed70,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed71,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,2,w2-debate-autogen-gpt-4-1-mini-seed72,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed73,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed74,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed75,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed76,w2-debate-autogen-gpt-4-1-mini
0.0,True,oscillating,1.0,2,w2-debate-autogen-gpt-4-1-mini-seed77,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed78,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed79,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed80,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed81,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed82,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed83,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed84,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed85,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed86,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,2,w2-debate-autogen-gpt-4-1-mini-seed87,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed88,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed89,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed90,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed91,w2-debate-autogen-gpt-4-1-mini
0.0,True,oscillating,1.0,2,w2-debate-autogen-gpt-4-1-mini-seed92,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed93,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed94,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed95,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed96,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed97,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed98,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed99,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed100,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed101,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed102,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed103,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed104,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed105,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,2,w2-debate-autogen-gpt-4-1-mini-seed106,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,2,w2-debate-autogen-gpt-4-1-mini-seed107,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed108,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed109,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed110,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed111,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed112,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed113,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed114,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed115,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed116,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed117,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed118,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed119,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed120,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed121,w2-debate-autogen-gpt-4-1-mini
0.0,True,oscillating,1.0,2,w2-debate-autogen-gpt-4-1-mini-seed122,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed123,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed124,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed125,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed126,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed127,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,2,w2-debate-autogen-gpt-4-1-mini-seed128,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed129,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed130,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed131,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed132,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed133,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed134,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed135,w2-debate-autogen-gpt-4-1-mini
0.0,True,oscillating,1.0,2,w2-debate-autogen-gpt-4-1-mini-seed136,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,2,w2-debate-autogen-gpt-4-1-mini-seed137,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed138,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed139,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed140,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,2,w2-debate-autogen-gpt-4-1-mini-seed141,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed142,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed143,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed144,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed145,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed146,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed147,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed148,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed149,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed150,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,2,w2-debate-autogen-gpt-4-1-mini-seed151,w2-debate-autogen-gpt-4-1-mini
0.0,True,oscillating,1.0,2,w2-debate-autogen-gpt-4-1-mini-seed152,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed153,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed154,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed155,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed156,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed157,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed158,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed159,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed160,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed161,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed162,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed163,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed164,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed165,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed166,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,2,w2-debate-autogen-gpt-4-1-mini-seed167,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed168,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed169,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed170,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed171,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed172,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed173,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed174,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed175,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed176,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed177,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed178,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed179,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed180,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed181,w2-debate-autogen-gpt-4-1-mini
0.0,True,oscillating,1.0,2,w2-debate-autogen-gpt-4-1-mini-seed182,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed183,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed184,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed185,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed186,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed187,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed188,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed189,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed190,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed191,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed192,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed193,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed194,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed195,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed196,w2-debate-autogen-gpt-4-1-mini
0.0,True,oscillating,1.0,2,w2-debate-autogen-gpt-4-1-mini-seed197,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed198,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-autogen-gpt-4-1-mini-seed199,w2-debate-autogen-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed0,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,2,w2-debate-crewai-gpt-4-1-mini-seed1,w2-debate-crewai-gpt-4-1-mini
0.0,True,oscillating,1.0,2,w2-debate-crewai-gpt-4-1-mini-seed2,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed3,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed4,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed5,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed6,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed7,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed8,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed9,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed10,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed11,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed12,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed13,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed14,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed15,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed16,w2-debate-crewai-gpt-4-1-mini
0.0,True,oscillating,1.0,2,w2-debate-crewai-gpt-4-1-mini-seed17,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed18,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed19,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed20,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed21,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed22,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed23,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed24,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed25,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed26,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,2,w2-debate-crewai-gpt-4-1-mini-seed27,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed28,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed29,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed30,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed31,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,2,w2-debate-crewai-gpt-4-1-mini-seed32,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed33,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed34,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed35,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed36,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed37,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed38,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed39,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed40,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed41,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed42,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed43,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed44,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed45,w2-debate-crewai-gpt-4-1-mini
0.0,True,oscillating,1.0,2,w2-debate-crewai-gpt-4-1-mini-seed46,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,2,w2-debate-crewai-gpt-4-1-mini-seed47,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed48,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed49,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed50,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed51,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed52,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed53,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed54,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed55,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed56,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed57,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed58,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed59,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed60,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,2,w2-debate-crewai-gpt-4-1-mini-seed61,w2-debate-crewai-gpt-4-1-mini
0.0,True,oscillating,1.0,2,w2-debate-crewai-gpt-4-1-mini-seed62,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed63,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed64,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed65,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed66,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed67,w2-debate-crewai-gpt-4-1-mini
0.0,False,converged,0.0,1,w2-debate-crewai-gpt-4-1-mini-seed68,w2-debate-crewai-gpt-4-1-mini
